# {"t_start": 1553045132.1105466, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,195.655738
-500.0,500,196.535815
-500.0,500,197.199959
-500.0,500,197.765791
-500.0,500,198.203301
-500.0,500,198.744174
-500.0,500,199.175035
-500.0,500,199.712478
-500.0,500,200.159927
-500.0,500,200.754534
-500.0,500,201.213764
-500.0,500,201.993377
-500.0,500,202.606709
-500.0,500,203.390331
-500.0,500,204.007678
-500.0,500,204.82241
-500.0,500,205.41924
-500.0,500,205.988568
-500.0,500,206.438516
-500.0,500,206.980718
-500.0,500,207.410847
-500.0,500,207.953126
-500.0,500,208.384141
-500.0,500,208.912033
-500.0,500,209.394943
-500.0,500,210.223225
-500.0,500,210.906474
-500.0,500,211.746622
-500.0,500,212.399527
-500.0,500,213.232288
-500.0,500,213.650541
-500.0,500,214.166779
-500.0,500,214.56508
-500.0,500,215.169579
-500.0,500,215.614067
-500.0,500,216.004133
-500.0,500,216.528486
-500.0,500,216.959547
-500.0,500,217.517542
-500.0,500,217.876229
-500.0,500,218.346747
-500.0,500,218.727015
-500.0,500,219.232857
-500.0,500,219.653772
-500.0,500,220.151797
-500.0,500,220.534737
-500.0,500,221.052339
-500.0,500,221.500101
-500.0,500,222.043877
-500.0,500,222.48105
-500.0,500,223.066474
-500.0,500,223.501432
-500.0,500,224.082104
-500.0,500,224.519397
-500.0,500,225.040542
-500.0,500,225.550565
-500.0,500,226.476198
-500.0,500,227.281384
-500.0,500,228.248164
-500.0,500,229.000981
-500.0,500,229.810729
-500.0,500,230.413321
-500.0,500,231.174464
-500.0,500,231.776691
-500.0,500,232.542911
-500.0,500,233.151029
-500.0,500,233.707259
-500.0,500,234.08442
-500.0,500,234.579995
-500.0,500,234.972084
-500.0,500,235.466805
-500.0,500,235.855706
-500.0,500,236.343802
-500.0,500,236.724187
-500.0,500,237.230207
-500.0,500,237.78791
-500.0,500,238.615244
-500.0,500,239.250088
-500.0,500,239.887649
-500.0,500,240.672103
-500.0,500,241.281624
-500.0,500,241.78569
-500.0,500,242.182961
-500.0,500,242.681111
-500.0,500,243.06231
-500.0,500,243.561953
-500.0,500,243.946233
-500.0,500,244.447945
-500.0,500,244.868589
-500.0,500,245.396977
-500.0,500,245.758936
-500.0,500,246.276846
-500.0,500,246.651347
-500.0,500,247.130145
-500.0,500,247.502746
-500.0,500,248.030372
-500.0,500,248.418994
-500.0,500,248.903078
-500.0,500,249.305569
-500.0,500,249.918869
-500.0,500,250.392926
-500.0,500,250.987685
