# {"t_start": 1553041069.542674, "env_id": "CartPole-v1"} 
r,l,t
16.0,16,35.793682
13.0,13,35.829218
17.0,17,35.87794
10.0,10,35.905666
44.0,44,36.025064
15.0,15,36.067659
16.0,16,36.113479
12.0,12,36.146935
40.0,40,36.255165
42.0,42,36.368104
14.0,14,36.406153
23.0,23,36.470767
24.0,24,36.537513
16.0,16,36.580253
14.0,14,36.618598
9.0,9,36.642744
28.0,28,36.720579
15.0,15,36.761736
28.0,28,36.839405
21.0,21,36.900283
50.0,50,37.04431
11.0,11,37.075087
46.0,46,37.21581
14.0,14,37.257774
26.0,26,37.333944
14.0,14,37.374914
23.0,23,37.442328
10.0,10,37.471897
14.0,14,37.516173
16.0,16,37.561155
17.0,17,37.605546
28.0,28,37.680036
13.0,13,37.71357
23.0,23,37.774501
22.0,22,37.831728
16.0,16,37.87441
29.0,29,37.953911
20.0,20,38.00866
40.0,40,38.120122
74.0,74,38.324662
12.0,12,38.360418
16.0,16,38.404578
15.0,15,38.445925
32.0,32,38.532913
12.0,12,38.565474
13.0,13,38.601481
14.0,14,38.639518
15.0,15,38.679642
13.0,13,38.715236
26.0,26,38.786538
37.0,37,38.885753
54.0,54,39.031178
9.0,9,39.055835
38.0,38,39.158941
18.0,18,39.211545
14.0,14,39.249331
23.0,23,39.311526
23.0,23,39.371992
35.0,35,39.465088
19.0,19,39.514871
12.0,12,39.546567
44.0,44,39.662239
40.0,40,39.773077
25.0,25,39.838289
19.0,19,39.889552
29.0,29,39.969666
17.0,17,40.016399
41.0,41,40.137046
34.0,34,40.227718
21.0,21,40.284779
35.0,35,40.379744
16.0,16,40.425062
30.0,30,40.507498
45.0,45,40.631976
59.0,59,40.798361
14.0,14,40.838729
12.0,12,40.873388
27.0,27,40.95165
19.0,19,41.006319
14.0,14,41.046593
19.0,19,41.099799
52.0,52,41.245923
57.0,57,41.407133
11.0,11,41.439669
61.0,61,41.616814
53.0,53,41.777492
71.0,71,41.966598
36.0,36,42.059524
12.0,12,42.092045
34.0,34,42.186862
24.0,24,42.260194
18.0,18,42.308749
25.0,25,42.376791
21.0,21,42.438893
11.0,11,42.470703
43.0,43,42.592824
14.0,14,42.63327
15.0,15,42.676504
43.0,43,42.797914
24.0,24,42.867023
20.0,20,42.925472
29.0,29,43.009623
13.0,13,43.047394
29.0,29,43.131133
14.0,14,43.169074
36.0,36,43.270539
55.0,55,43.427327
30.0,30,43.511532
23.0,23,43.575572
25.0,25,43.642177
47.0,47,43.772991
11.0,11,43.803865
11.0,11,43.834313
26.0,26,43.909341
38.0,38,44.016852
11.0,11,44.047856
12.0,12,44.080373
60.0,60,44.242996
24.0,24,44.307819
46.0,46,44.433529
18.0,18,44.482729
22.0,22,44.54205
32.0,32,44.633312
67.0,67,44.821561
22.0,22,44.884633
39.0,39,44.998305
22.0,22,45.060398
65.0,65,45.241318
20.0,20,45.295396
39.0,39,45.402166
16.0,16,45.444604
44.0,44,45.561627
25.0,25,45.630881
