EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
200.0,-200.0,5,189,23.287065744400024,37800,0.0,1.0857759,-6.663799285888672e-05,0.0008177833,0.0005610897,0.0005610897
200.0,-200.0,5,194,23.894011974334717,38800,0.0,1.0880816,-7.152557373046875e-05,0.0005639806,0.0011627618,0.0011627618
200.0,-200.0,5,199,24.496741771697998,39800,0.0,1.085118,4.214048385620117e-05,0.00033476463,0.0005301675,0.0005301675
200.0,-200.0,5,204,25.087032318115234,40800,0.0,1.0768197,-9.524822235107422e-05,0.0009811574,0.0021887505,0.0021887505
200.0,-200.0,5,209,25.68549394607544,41800,0.0,1.0653356,-2.7418136596679688e-05,0.00096665556,0.0014034817,0.0014034817
200.0,-200.0,6,215,26.285820722579956,43000,0.0,1.0689265,-6.115436553955078e-05,0.0009854991,0.0028676703,0.0028676703
200.0,-200.0,5,220,26.884379386901855,44000,0.0,1.0646753,-5.2809715270996094e-05,0.00026665305,0.0010304907,0.0010304907
200.0,-200.0,5,225,27.499226570129395,45000,0.0,1.0602473,-1.3828277587890625e-05,0.00097117014,0.0014433847,0.0014433847
200.0,-200.0,5,230,28.099713802337646,46000,0.0,1.0472527,7.31348991394043e-05,0.000988641,0.0025305813,0.0025305813
200.0,-200.0,5,235,28.708872079849243,47000,0.0,1.0537028,-6.008148193359375e-05,0.00089862745,0.0022005383,0.0022005383
200.0,-200.0,5,240,29.3064923286438,48000,0.0,1.0465547,6.42538070678711e-05,0.00095964083,0.0018854327,0.0018854327
200.0,-200.0,5,245,29.894517421722412,49000,0.0,1.0326883,-5.14984130859375e-05,0.00094791834,0.0018071877,0.0018071877
200.0,-200.0,5,250,30.50948691368103,50000,0.0,1.0198532,0.00012105703353881836,0.00076917803,0.0015419323,0.0015419323
200.0,-200.0,6,256,31.129610300064087,51200,0.0,1.0013826,3.7550926208496094e-06,0.0008756425,0.0025859415,0.0025859415
200.0,-200.0,5,261,31.75036597251892,52200,0.0,1.0197678,-8.58306884765625e-06,0.0009871654,0.0021479633,0.0021479633
200.0,-200.0,5,266,32.3451189994812,53200,0.0,1.004928,5.7697296142578125e-05,0.00097229943,0.0018941117,0.0018941117
200.0,-200.0,5,271,32.94958305358887,54200,0.0,1.0225167,8.046627044677734e-05,0.00090651587,0.0021988817,0.0021988817
200.0,-200.0,5,276,33.55297350883484,55200,0.0,1.0107803,-0.00014519691467285156,0.00046650256,0.0011489592,0.0011489592
200.0,-200.0,5,281,34.13620567321777,56200,0.0,1.0186687,-2.4318695068359375e-05,0.0006787858,0.001567642,0.001567642
200.0,-200.0,5,286,34.74463701248169,57200,0.0,0.99938536,3.9696693420410156e-05,0.0009946035,0.0021269494,0.0021269494
200.0,-200.0,5,291,35.34072518348694,58200,0.0,1.0189829,-4.5299530029296875e-05,0.0010470686,0.0022505436,0.0022505436
200.0,-200.0,5,296,35.9492084980011,59200,0.0,0.9975172,-0.00010085105895996094,0.0009751071,0.0020308914,0.0020308914
200.0,-200.0,6,302,36.56685209274292,60400,0.0,0.98518354,6.574392318725586e-05,0.0008071022,0.0012430593,0.0012430593
200.0,-200.0,5,307,37.16225457191467,61400,0.0,0.9915296,5.066394805908203e-06,0.0009055285,0.0010957578,0.0010957578
200.0,-200.0,5,312,37.74504804611206,62400,0.0,0.9849021,0.00010508298873901367,0.00096075085,0.0016433406,0.0016433406
200.0,-200.0,5,317,38.35647487640381,63400,0.0,0.99699247,0.00010251998901367188,0.0010058444,0.0030649784,0.0030649784
200.0,-200.0,5,322,38.96549868583679,64400,0.0,1.0126326,8.678436279296875e-05,0.0009951422,0.004095968,0.004095968
200.0,-200.0,5,327,39.552600622177124,65400,0.0,0.9928458,-1.9431114196777344e-05,0.0009983284,0.0007177356,0.0007177356
200.0,-200.0,5,332,40.15492033958435,66400,0.0,0.9830185,0.000148773193359375,0.0007351038,0.0016995643,0.0016995643
200.0,-200.0,5,337,40.7832133769989,67400,0.0,0.970621,2.8848648071289062e-05,0.0005261806,0.0011865189,0.0011865189
200.0,-200.0,6,343,41.38458251953125,68600,0.0,0.95099974,0.0002085566520690918,0.0008271395,0.0011394788,0.0011394788
200.0,-200.0,5,348,41.97532916069031,69600,0.0,0.9351626,3.510713577270508e-05,0.00095710484,0.0025294335,0.0025294335
200.0,-200.0,5,353,42.58609056472778,70600,0.0,0.94453275,0.00010627508163452148,0.0009085871,0.0022731412,0.0022731412
200.0,-200.0,5,358,43.162211179733276,71600,0.0,0.94734883,-9.512901306152344e-05,0.0009988197,0.0007038354,0.0007038354
200.0,-200.0,5,363,43.759230852127075,72600,0.0,0.9697267,-4.1365623474121094e-05,0.0009897588,0.002133199,0.002133199
200.0,-200.0,5,368,44.36715269088745,73600,0.0,0.98566943,-0.00010383129119873047,0.00088059425,0.00086099934,0.00086099934
200.0,-200.0,5,373,44.977479219436646,74600,0.0,0.997077,2.9385089874267578e-05,0.0008685612,0.0028511044,0.0028511044
200.0,-200.0,5,378,45.578373193740845,75600,0.0,0.9774576,3.886222839355469e-05,0.00084272434,0.000601033,0.000601033
200.0,-200.0,6,384,46.17446756362915,76800,0.0,0.9987632,-6.4373016357421875e-06,0.00097647775,0.0021964516,0.0021964516
200.0,-200.0,5,389,46.771148443222046,77800,0.0,0.98099375,0.00018233060836791992,0.0007687528,0.00069262367,0.00069262367
200.0,-200.0,5,394,47.39594340324402,78800,0.0,0.9896066,3.123283386230469e-05,0.0009133464,0.0016204105,0.0016204105
200.0,-200.0,5,399,47.982789516448975,79800,0.0,0.98573834,4.953145980834961e-05,0.00038812906,0.00095047615,0.00095047615
200.0,-200.0,5,404,48.57381200790405,80800,0.0,0.97111106,-3.886222839355469e-05,0.00083474745,0.0012373705,0.0012373705
200.0,-200.0,5,409,49.175790309906006,81800,0.0,0.9856342,3.1948089599609375e-05,0.0009057579,0.0018335734,0.0018335734
200.0,-200.0,5,414,49.758214473724365,82800,0.0,0.99075186,3.528594970703125e-05,0.0005202162,0.0013730377,0.0013730377
200.0,-200.0,5,419,50.349589824676514,83800,0.0,1.0047491,3.993511199951172e-06,0.0009956965,0.0021124172,0.0021124172
200.0,-200.0,5,424,50.95409536361694,84800,0.0,1.021057,-4.9114227294921875e-05,0.00084089336,0.0015460709,0.0015460709
200.0,-200.0,6,430,51.55887985229492,86000,0.0,1.0360558,9.721517562866211e-05,0.0008489767,0.0016705708,0.0016705708
200.0,-200.0,5,435,52.15826725959778,87000,0.0,1.0357337,3.153085708618164e-05,0.0009516864,0.0020650346,0.0020650346
200.0,-200.0,5,440,52.760453939437866,88000,0.0,1.0269442,2.5987625122070312e-05,0.0008816329,0.0011816099,0.0011816099
200.0,-200.0,5,445,53.3549370765686,89000,0.0,1.0147645,0.00012218952178955078,0.00075770065,0.0014788806,0.0014788806
200.0,-200.0,5,450,53.95029592514038,90000,0.0,1.0045328,1.9073486328125e-05,0.00082369754,0.0011669593,0.0011669593
200.0,-200.0,5,455,54.57086753845215,91000,0.0,0.9898318,6.937980651855469e-05,0.00093256333,0.0023869593,0.0023869593
200.0,-200.0,5,460,55.1657190322876,92000,0.0,0.98256683,9.989738464355469e-05,0.0009816084,0.0010099709,0.0010099709
200.0,-200.0,5,465,55.76050567626953,93000,0.0,0.97760034,-8.296966552734375e-05,0.0007589983,0.00131598,0.00131598
200.0,-200.0,6,471,56.35980153083801,94200,0.0,0.95624745,-4.398822784423828e-05,0.00096445257,0.00091236643,0.00091236643
200.0,-200.0,5,476,56.968008279800415,95200,0.0,0.93992186,8.165836334228516e-06,0.0005445391,0.00069659785,0.00069659785
200.0,-200.0,5,481,57.57403802871704,96200,0.0,0.9180134,3.701448440551758e-05,0.000768274,0.00063273194,0.00063273194
200.0,-200.0,5,486,58.157262325286865,97200,0.0,0.90014625,-6.341934204101562e-05,0.000960935,0.0023508267,0.0023508267
200.0,-200.0,5,491,58.742419481277466,98200,0.0,0.8849945,9.518861770629883e-05,0.0007761907,0.0011531846,0.0011531846
200.0,-200.0,5,496,59.33494782447815,99200,0.0,0.88620603,8.469820022583008e-05,0.00037939762,0.00023848005,0.00023848005
200.0,-200.0,5,501,59.93116641044617,100200,0.0,0.8742119,-6.556510925292969e-06,0.0009390673,0.0018041213,0.0018041213
200.0,-200.0,5,506,60.531508684158325,101200,0.0,0.8564993,-7.081031799316406e-05,0.0009679743,0.0010481663,0.0010481663
200.0,-200.0,6,512,61.11746263504028,102400,0.0,0.8732499,6.651878356933594e-05,0.0008728826,0.0008558845,0.0008558845
200.0,-200.0,5,517,61.72828245162964,103400,0.0,0.85780054,1.2159347534179688e-05,0.00056797446,0.0011292803,0.0011292803
200.0,-200.0,5,522,62.31592059135437,104400,0.0,0.8345643,2.1576881408691406e-05,0.00095047546,0.0037380485,0.0037380485
200.0,-200.0,5,527,62.91803050041199,105400,0.0,0.84967154,4.684925079345703e-05,0.0007834669,0.001164692,0.001164692
200.0,-200.0,5,532,63.531129360198975,106400,0.0,0.87564546,1.6450881958007812e-05,0.00088604505,0.0005935114,0.0005935114
200.0,-200.0,5,537,64.12615489959717,107400,0.0,0.86314976,3.165006637573242e-05,0.0007296911,0.0013038395,0.0013038395
200.0,-200.0,5,542,64.75864672660828,108400,0.0,0.8601917,-1.728534698486328e-05,0.0009738282,0.0037802393,0.0037802393
200.0,-200.0,5,547,65.36839294433594,109400,0.0,0.8655363,8.624792098999023e-05,0.00012545145,0.00090977224,0.00090977224
200.0,-200.0,5,552,65.98356533050537,110400,0.0,0.8392188,-4.5299530029296875e-06,0.0009072573,0.002504314,0.002504314
200.0,-200.0,6,558,66.5820255279541,111600,0.0,0.85740864,7.265806198120117e-05,0.0009106648,0.0029922319,0.0029922319
200.0,-200.0,5,563,67.17229127883911,112600,0.0,0.8738656,1.901388168334961e-05,0.00084212807,0.0020384649,0.0020384649
200.0,-200.0,5,568,67.76948428153992,113600,0.0,0.8873863,0.00013697147369384766,0.00088261603,0.0006759204,0.0006759204
200.0,-200.0,5,573,68.40104365348816,114600,0.0,0.8799393,-4.9233436584472656e-05,0.00074126513,0.0009813912,0.0009813912
200.0,-200.0,5,578,68.97787070274353,115600,0.0,0.88782334,-1.8596649169921875e-05,0.0002607366,0.001049601,0.001049601
200.0,-200.0,5,583,69.56690835952759,116600,0.0,0.89982736,6.93202018737793e-05,0.00073755597,0.0009854864,0.0009854864
200.0,-200.0,5,588,70.16935348510742,117600,0.0,0.91442275,2.2709369659423828e-05,0.0010167636,0.0020422866,0.0020422866
200.0,-200.0,5,593,70.940345287323,118600,0.0,0.91764635,8.982419967651367e-05,0.001020184,0.0046442533,0.0046442533
200.0,-200.0,6,599,71.6042046546936,119800,0.0,0.9393942,-7.271766662597656e-06,0.0009757578,0.0023359065,0.0023359065
200.0,-200.0,5,604,72.16327238082886,120800,0.0,0.9473622,3.612041473388672e-05,0.00084549683,0.00042498298,0.00042498298
200.0,-200.0,5,609,72.78843927383423,121800,0.0,0.94093084,8.70823860168457e-05,0.000859302,0.0014378997,0.0014378997
200.0,-200.0,5,614,73.48278474807739,122800,0.0,0.95245695,-3.3974647521972656e-05,0.00096562307,0.0013518045,0.0013518045
200.0,-200.0,5,619,74.0985324382782,123800,0.0,0.94627595,-2.9206275939941406e-05,0.00090464373,0.0030937416,0.0030937416
200.0,-200.0,5,624,74.72013211250305,124800,0.0,0.9261687,-3.218650817871094e-05,0.0009939809,0.0033104043,0.0033104043
200.0,-200.0,5,629,75.32863402366638,125800,0.0,0.9034857,-7.736682891845703e-05,0.0008390165,0.0012136542,0.0012136542
200.0,-200.0,5,634,75.94336342811584,126800,0.0,0.91896355,5.799531936645508e-05,0.0008342152,0.00047135912,0.00047135912
200.0,-200.0,6,640,76.56468844413757,128000,0.0,0.932639,3.343820571899414e-05,0.0006124971,0.00069564907,0.00069564907
200.0,-200.0,5,645,77.16399312019348,129000,0.0,0.9170252,0.0001696944236755371,0.0009700528,0.0027158004,0.0027158004
200.0,-200.0,5,650,77.78650999069214,130000,0.0,0.93767035,7.927417755126953e-06,0.00093833165,0.000744208,0.000744208
200.0,-200.0,5,655,78.41498708724976,131000,0.0,0.92737395,-5.793571472167969e-05,0.0008291024,0.0036291725,0.0036291725
200.0,-200.0,5,660,79.0162901878357,132000,0.0,0.9309811,4.7087669372558594e-05,0.00081655174,0.0015607853,0.0015607853
200.0,-200.0,5,665,79.63904309272766,133000,0.0,0.949347,7.480382919311523e-05,0.0009933673,0.0017778359,0.0017778359
200.0,-200.0,5,670,80.2376663684845,134000,0.0,0.93014383,0.00017756223678588867,0.000988015,0.004810421,0.004810421
200.0,-200.0,5,675,80.82714939117432,135000,0.0,0.92238235,0.0001876354217529297,0.00081717805,0.0009031291,0.0009031291
200.0,-200.0,5,680,81.40266537666321,136000,0.0,0.9025116,2.7418136596679688e-06,0.0009960636,0.0032962854,0.0032962854
200.0,-200.0,6,686,81.97649383544922,137200,0.0,0.92169297,1.7940998077392578e-05,0.0009965769,0.0025127332,0.0025127332
200.0,-200.0,5,691,82.65043020248413,138200,0.0,0.94643736,2.562999725341797e-05,0.0009843613,0.0022951383,0.0022951383
200.0,-200.0,5,696,83.34065771102905,139200,0.0,0.94513017,0.00021094083786010742,0.0007714162,0.00044639036,0.00044639036
200.0,-200.0,5,701,83.93344736099243,140200,0.0,0.95350647,5.7697296142578125e-05,0.0010050258,0.004208918,0.004208918
200.0,-200.0,5,706,84.55158567428589,141200,0.0,0.95959395,0.00019884109497070312,0.0005891392,0.0008140886,0.0008140886
200.0,-200.0,5,711,85.14459800720215,142200,0.0,0.97727525,0.0001500844955444336,0.0009898192,0.0020034635,0.0020034635
200.0,-200.0,5,716,85.74942541122437,143200,0.0,0.99081135,0.0002968311309814453,0.00092441885,0.0022120236,0.0022120236
200.0,-200.0,5,721,86.35599184036255,144200,0.0,0.9779929,2.855062484741211e-05,0.0009314296,0.0017557032,0.0017557032
200.0,-200.0,6,727,86.96688914299011,145400,0.0,0.99399686,3.504753112792969e-05,0.00096195436,0.001229438,0.001229438
200.0,-200.0,5,732,87.58621883392334,146400,0.0,1.0086782,0.0001036524772644043,0.0007636639,0.0010063113,0.0010063113
200.0,-200.0,5,737,88.18983674049377,147400,0.0,1.0241861,0.00010520219802856445,0.0010517924,0.002894752,0.002894752
200.0,-200.0,5,742,88.8008382320404,148400,0.0,1.0320071,0.0001914501190185547,0.00077839347,0.002256551,0.002256551
200.0,-200.0,5,747,89.40898036956787,149400,0.0,1.0394433,0.00042057037353515625,0.00095319736,0.0013536499,0.0013536499
200.0,-200.0,5,752,90.0245087146759,150400,0.0,1.0293115,0.0001965165138244629,0.00072561787,0.0016999212,0.0016999212
200.0,-200.0,5,757,90.61785936355591,151400,0.0,1.0302938,0.00010609626770019531,0.00012357166,0.0005505511,0.0005505511
200.0,-200.0,5,762,91.21284580230713,152400,0.0,1.0260355,0.00043642520904541016,0.0007944663,0.0030513809,0.0030513809
200.0,-200.0,6,768,91.80914354324341,153600,0.0,1.0180559,-0.00017952919006347656,0.0008070555,0.0012109368,0.0012109368
200.0,-200.0,5,773,92.41914916038513,154600,0.0,1.0096941,0.00022137165069580078,0.00080888666,0.0019282119,0.0019282119
200.0,-200.0,5,778,93.03399562835693,155600,0.0,0.9954344,5.322694778442383e-05,0.0009845573,0.0015310463,0.0015310463
200.0,-200.0,5,783,93.63162612915039,156600,0.0,0.9893804,0.0002333521842956543,0.00093177654,0.001314759,0.001314759
200.0,-200.0,5,788,94.2396490573883,157600,0.0,0.9768678,0.0005697011947631836,0.00096182287,0.0014016612,0.0014016612
200.0,-200.0,5,793,94.8644950389862,158600,0.0,0.9794487,-3.3855438232421875e-05,0.0009110902,0.0022530204,0.0022530204
200.0,-200.0,5,798,95.47896838188171,159600,0.0,0.9952061,0.0004610419273376465,0.000990307,0.003720838,0.003720838
200.0,-200.0,5,803,96.08951354026794,160600,0.0,0.9915059,0.0007197260856628418,0.00027945498,0.0012802384,0.0012802384
200.0,-200.0,5,808,96.70730900764465,161600,0.0,1.0025327,0.0003172755241394043,0.0007696582,0.0023987168,0.0023987168
200.0,-200.0,6,814,97.33174896240234,162800,0.0,0.98935896,0.0007129907608032227,0.00085596065,0.0019452709,0.0019452709
200.0,-200.0,5,819,97.93769383430481,163800,0.0,0.9842489,0.0009272098541259766,0.00081514573,0.00085651735,0.00085651735
200.0,-200.0,5,824,98.54744410514832,164800,0.0,1.0027292,0.0008060932159423828,0.0010608025,0.002749002,0.002749002
200.0,-200.0,5,829,99.14810872077942,165800,0.0,1.0072272,0.0003094673156738281,0.00094071915,0.0032505498,0.0032505498
200.0,-200.0,5,834,99.75246477127075,166800,0.0,1.0096141,0.0014534592628479004,0.00097278954,0.0025851978,0.0025851978
200.0,-200.0,5,839,100.35823249816895,167800,0.0,0.9995416,0.004968166351318359,0.00048167683,0.002261894,0.002261894
200.0,-200.0,5,844,100.96510481834412,168800,0.0,1.0122957,-0.0005265474319458008,0.0008435665,0.0033324976,0.0033324976
200.0,-200.0,5,849,101.58003425598145,169800,0.0,1.0293484,9.334087371826172e-05,0.00097262545,0.0018969832,0.0018969832
200.0,-200.0,6,855,102.17943096160889,171000,0.0,1.0254447,0.0010723471641540527,0.00039555144,0.0010029599,0.0010029599
200.0,-200.0,5,860,102.79200005531311,172000,0.0,1.0235046,0.0014816522598266602,0.0004359762,0.0020637577,0.0020637577
200.0,-200.0,5,865,103.3919267654419,173000,0.0,1.0196861,0.002397298812866211,0.0006618673,0.004220809,0.004220809
200.0,-200.0,5,870,104.01257681846619,174000,0.0,1.0077436,0.0036079883575439453,0.0006099198,0.0026000254,0.0026000254
200.0,-200.0,5,875,104.63245272636414,175000,0.0,1.0121336,0.006459057331085205,0.0009259915,0.0046214284,0.0046214284
200.0,-200.0,5,880,105.2485842704773,176000,0.0,1.0042338,0.00562286376953125,0.0006958594,0.0013749374,0.0013749374
200.0,-200.0,5,885,105.90756154060364,177000,0.0,1.0093371,0.00649183988571167,0.00093939714,0.0015892764,0.0015892764
200.0,-200.0,5,890,106.52475547790527,178000,0.0,1.0229864,0.005480349063873291,0.000959437,0.0019530836,0.0019530836
200.0,-200.0,6,896,107.27203154563904,179200,0.0,1.0212088,0.0023127198219299316,0.0008306698,0.0030967249,0.0030967249
200.0,-200.0,5,901,108.04994368553162,180200,0.0,1.0117779,0.003008425235748291,0.000987788,0.0025965234,0.0025965234
200.0,-200.0,5,906,108.73737001419067,181200,0.0,1.0043521,0.00225907564163208,0.00070301094,0.0020228014,0.0020228014
200.0,-200.0,5,911,109.42624926567078,182200,0.0,0.9943024,0.003557443618774414,0.0005586812,0.0011433968,0.0011433968
200.0,-200.0,5,916,110.03932094573975,183200,0.0,0.9849113,0.0022638440132141113,0.00077791105,0.001159654,0.001159654
200.0,-200.0,5,921,110.65462923049927,184200,0.0,0.99080837,0.0018627643585205078,0.0008740929,0.0025040524,0.0025040524
200.0,-200.0,5,926,111.26850032806396,185200,0.0,0.9780282,0.004170596599578857,0.0008609205,0.0033255685,0.0033255685
200.0,-200.0,5,931,112.0573799610138,186200,0.0,1.0013555,-0.002093791961669922,0.0010347151,0.0023879765,0.0023879765
200.0,-200.0,5,936,113.20896315574646,187200,0.0,1.0048909,-0.0019927024841308594,0.0007195972,0.0016162547,0.0016162547
200.0,-200.0,6,942,114.27886199951172,188400,0.0,0.9996352,0.0031272172927856445,0.0008907754,0.002621038,0.002621038
200.0,-200.0,5,947,115.35546374320984,189400,0.0,1.003211,-0.001634836196899414,0.00045194855,0.0007546586,0.0007546586
200.0,-200.0,5,952,116.22707176208496,190400,0.0,1.0158322,0.00399470329284668,0.0009419206,0.0024907463,0.0024907463
200.0,-200.0,5,957,116.89599347114563,191400,0.0,0.9961426,0.006110489368438721,0.0009947813,0.0030445065,0.0030445065
200.0,-200.0,5,962,117.55644083023071,192400,0.0,0.98781866,0.0017567873001098633,0.00074374257,0.00206231,0.00206231
200.0,-200.0,5,967,118.20365118980408,193400,0.0,0.9855936,0.019186556339263916,0.00073086645,0.0015336901,0.0015336901
200.0,-200.0,5,972,118.86032104492188,194400,0.0,0.98385894,0.00836724042892456,0.0007470724,0.0028871566,0.0028871566
200.0,-200.0,5,977,119.52092051506042,195400,0.0,0.9956391,-0.00727081298828125,0.000986817,0.0015637486,0.0015637486
200.0,-200.0,6,983,120.15966081619263,196600,0.0,0.99292433,0.000652015209197998,0.0008203805,0.0031717205,0.0031717205
200.0,-200.0,5,988,120.80135464668274,197600,0.0,1.0058626,0.009301722049713135,0.00060980883,0.0012784381,0.0012784381
200.0,-200.0,5,993,121.413982629776,198600,0.0,0.99702054,0.01615220308303833,0.00072346104,0.0022851913,0.0022851913
200.0,-200.0,5,998,122.0385479927063,199600,0.0,1.0084105,-0.006394624710083008,0.00077223,0.002118445,0.002118445
200.0,-200.0,5,1003,122.65748524665833,200600,0.0,1.0059419,0.0025200843811035156,0.000792186,0.002262507,0.002262507
200.0,-200.0,5,1008,123.27612280845642,201600,0.0,0.9981745,0.014808595180511475,0.000877523,0.0033199748,0.0033199748
200.0,-200.0,5,1013,123.91007375717163,202600,0.0,0.9847417,0.012474894523620605,0.00089928135,0.003812873,0.003812873
200.0,-200.0,5,1018,124.51921963691711,203600,0.0,0.9931942,0.004439175128936768,0.00026612802,0.0013556662,0.0013556662
200.0,-200.0,6,1024,125.13622975349426,204800,0.0,1.0028155,0.009346961975097656,0.0010373951,0.002165695,0.002165695
200.0,-200.0,5,1029,125.74387860298157,205800,0.0,0.990172,0.012948691844940186,0.00061072124,0.0024409527,0.0024409527
200.0,-200.0,5,1034,126.35464453697205,206800,0.0,0.98732483,0.0055623650550842285,0.00045578973,0.0018438976,0.0018438976
200.0,-200.0,5,1039,126.9581732749939,207800,0.0,0.9920349,0.014967799186706543,0.0010432939,0.0024764335,0.0024764335
200.0,-200.0,5,1044,127.57650947570801,208800,0.0,0.9847924,0.006754815578460693,0.00094695226,0.0023082101,0.0023082101
200.0,-200.0,5,1049,128.17695450782776,209800,0.0,0.9801896,0.004362642765045166,0.0009986255,0.002699916,0.002699916
200.0,-200.0,5,1054,128.79597187042236,210800,0.0,0.9845949,0.030790388584136963,0.00081476,0.0030422104,0.0030422104
200.0,-200.0,5,1059,129.39460730552673,211800,0.0,1.0002401,-0.007239818572998047,0.00079613645,0.0022911539,0.0022911539
200.0,-200.0,5,1064,130.029629945755,212800,0.0,1.0017183,-0.0036863088607788086,0.0008242993,0.0030650513,0.0030650513
200.0,-200.0,6,1070,130.65000653266907,214000,0.0,0.9747467,0.00880575180053711,0.0009929324,0.003821632,0.003821632
200.0,-200.0,5,1075,131.25211668014526,215000,0.0,0.9925513,0.009681999683380127,0.00077866984,0.0022998145,0.0022998145
