# {"t_start": 1553040454.0211222, "env_id": "CartPole-v1"} 
r,l,t
500.0,500,139.157534
500.0,500,139.358539
500.0,500,139.660321
500.0,500,139.894981
500.0,500,140.206669
116.0,116,140.263549
216.0,216,140.37545
500.0,500,140.606452
194.0,194,140.798007
500.0,500,141.021508
500.0,500,141.383353
500.0,500,141.618451
500.0,500,141.977399
500.0,500,142.217058
277.0,277,142.345144
500.0,500,142.713514
500.0,500,142.959931
500.0,500,143.343869
500.0,500,143.608049
500.0,500,143.97135
482.0,482,144.198789
500.0,500,144.576961
500.0,500,144.839352
69.0,69,144.872757
500.0,500,145.256415
500.0,500,145.530403
500.0,500,146.038744
500.0,500,146.509278
500.0,500,147.170892
485.0,485,147.613258
85.0,85,147.68916
87.0,87,147.768351
91.0,91,147.858056
500.0,500,148.506511
500.0,500,149.001359
500.0,500,149.640022
500.0,500,150.03785
500.0,500,150.629463
66.0,66,150.681564
500.0,500,151.060774
500.0,500,151.593145
500.0,500,151.956851
500.0,500,152.535771
500.0,500,152.955565
500.0,500,153.510321
500.0,500,153.809221
500.0,500,154.19789
500.0,500,154.441085
500.0,500,154.861956
500.0,500,155.102627
500.0,500,155.4487
500.0,500,155.713265
500.0,500,156.080748
500.0,500,156.369547
276.0,276,156.653054
500.0,500,156.894915
500.0,500,157.30135
500.0,500,157.60791
500.0,500,157.837889
500.0,500,158.211269
500.0,500,158.443842
500.0,500,158.778254
500.0,500,159.020631
500.0,500,159.338783
99.0,99,159.383221
500.0,500,159.712905
500.0,500,159.940927
500.0,500,160.203694
500.0,500,160.553373
500.0,500,160.791142
500.0,500,161.133135
472.0,472,161.372916
500.0,500,161.723395
500.0,500,161.966285
500.0,500,162.350281
500.0,500,162.632826
60.0,60,162.663194
452.0,452,163.000925
500.0,500,163.236985
475.0,475,163.581343
500.0,500,163.823192
500.0,500,164.173398
500.0,500,164.462413
500.0,500,164.817862
500.0,500,165.110775
500.0,500,165.51475
500.0,500,165.780759
500.0,500,166.375697
500.0,500,166.821312
500.0,500,167.501432
500.0,500,167.96676
500.0,500,168.695984
500.0,500,169.260483
500.0,500,169.853435
500.0,500,170.250346
500.0,500,170.867911
500.0,500,171.256372
500.0,500,171.793179
500.0,500,172.166643
500.0,500,172.741823
500.0,500,173.141225
500.0,500,173.654928
500.0,500,173.918016
500.0,500,174.266499
500.0,500,174.56583
500.0,500,174.912806
500.0,500,175.130546
500.0,500,175.364283
500.0,500,175.67438
500.0,500,175.896418
500.0,500,176.220993
500.0,500,176.436187
500.0,500,176.7656
457.0,457,176.967381
500.0,500,177.339713
500.0,500,177.646253
500.0,500,177.982507
500.0,500,178.205173
500.0,500,178.534636
500.0,500,178.759111
500.0,500,179.095331
500.0,500,179.331559
500.0,500,179.656216
500.0,500,179.859993
500.0,500,180.188231
500.0,500,180.425778
500.0,500,180.758759
500.0,500,180.954437
500.0,500,181.230686
327.0,327,181.352781
175.0,175,181.444331
500.0,500,181.798105
500.0,500,182.071156
500.0,500,182.430501
500.0,500,182.671764
500.0,500,183.078605
500.0,500,183.32523
500.0,500,183.689837
500.0,500,183.946244
500.0,500,184.319367
500.0,500,184.575975
500.0,500,184.936352
500.0,500,185.180265
413.0,413,185.387744
500.0,500,185.741089
500.0,500,185.95527
500.0,500,186.308872
500.0,500,186.553163
267.0,267,186.774807
210.0,210,186.877385
500.0,500,187.112712
500.0,500,187.443107
500.0,500,187.697098
500.0,500,188.03793
500.0,500,188.290073
500.0,500,188.617446
500.0,500,188.859026
500.0,500,189.195726
500.0,500,189.444818
500.0,500,189.78459
500.0,500,190.089852
500.0,500,190.483249
500.0,500,190.719338
500.0,500,191.112874
500.0,500,191.358378
500.0,500,191.710588
500.0,500,191.950571
500.0,500,192.299777
500.0,500,192.531817
500.0,500,192.877133
500.0,500,193.108714
500.0,500,193.427055
500.0,500,193.658337
500.0,500,194.322811
500.0,500,194.862518
198.0,198,195.059452
500.0,500,195.842937
500.0,500,196.381082
491.0,491,197.082959
500.0,500,197.702805
500.0,500,198.309932
500.0,500,198.678185
272.0,272,198.874503
500.0,500,199.371734
500.0,500,199.728543
449.0,449,200.197869
500.0,500,200.563152
500.0,500,201.079044
500.0,500,201.448718
264.0,264,201.74234
500.0,500,201.9687
500.0,500,202.30075
500.0,500,202.529485
500.0,500,202.854321
500.0,500,203.082715
500.0,500,203.437
500.0,500,203.665241
500.0,500,203.992397
500.0,500,204.242069
500.0,500,204.487355
500.0,500,204.823198
500.0,500,205.050909
500.0,500,205.399049
500.0,500,205.642782
500.0,500,205.977636
500.0,500,206.213042
500.0,500,206.545737
500.0,500,206.777056
500.0,500,207.101277
500.0,500,207.333059
500.0,500,207.655461
500.0,500,207.882483
500.0,500,208.215461
500.0,500,208.442767
500.0,500,208.768054
500.0,500,208.999236
500.0,500,209.279306
500.0,500,209.476884
500.0,500,209.775043
500.0,500,210.000886
500.0,500,210.324235
500.0,500,210.55179
500.0,500,210.873163
500.0,500,211.097623
500.0,500,211.402346
500.0,500,211.632304
500.0,500,211.970948
500.0,500,212.220528
500.0,500,212.543807
500.0,500,212.772953
500.0,500,213.120491
500.0,500,213.370007
500.0,500,213.691507
500.0,500,213.919123
500.0,500,214.252253
500.0,500,214.478204
500.0,500,214.792387
500.0,500,215.022786
172.0,172,215.10058
500.0,500,215.422448
243.0,243,215.535738
