# {"t_start": 1553021362.1168172, "env_id": "Taxi-v2"} 
r,l,t
-200,200,33.735069
-200,200,33.796298
-200,200,33.858588
-200,200,33.919824
-200,200,33.978957
-200,200,34.039627
-200,200,34.099718
-200,200,34.158189
-200,200,34.216565
-209,200,34.274978
-200,200,34.50019
-200,200,34.559017
-209,200,34.61759
-200,200,34.677472
-200,200,34.736251
-209,200,34.795836
-200,200,34.856475
-200,200,34.917001
-200,200,34.97852
-209,200,35.037366
-200,200,35.259007
-200,200,35.320736
-200,200,35.380577
-209,200,35.439825
-200,200,35.500636
-200,200,35.560214
-200,200,35.618886
-200,200,35.679631
-200,200,35.741181
-200,200,35.802032
-200,200,36.027968
-200,200,36.087096
-200,200,36.146579
-200,200,36.205358
-200,200,36.264005
-200,200,36.322944
-200,200,36.381731
-200,200,36.44281
-200,200,36.504168
-200,200,36.565452
-209,200,36.624056
-200,200,36.847129
-200,200,36.905509
-200,200,36.967359
-200,200,37.027666
-200,200,37.088718
-200,200,37.149887
-200,200,37.21083
-200,200,37.271741
-200,200,37.332806
-200,200,37.393919
-200,200,37.617417
-200,200,37.678247
-200,200,37.737062
-200,200,37.795529
-209,200,37.853921
-200,200,37.913379
-200,200,37.974676
-200,200,38.035825
-200,200,38.094487
-200,200,38.15587
-200,200,38.377937
-200,200,38.436805
-200,200,38.496264
-200,200,38.556764
-209,200,38.618097
-200,200,38.679366
-200,200,38.738452
-209,200,38.79714
-200,200,38.855718
-200,200,38.914858
-209,200,39.141397
-200,200,39.202349
-200,200,39.263031
-200,200,39.322868
-200,200,39.383483
-200,200,39.445621
-200,200,39.507403
-209,200,39.566538
-200,200,39.625141
-200,200,39.683742
-200,200,39.742351
-209,200,39.96517
-200,200,40.025458
-200,200,40.085926
-209,200,40.145848
-200,200,40.206776
-200,200,40.267551
-200,200,40.328302
-200,200,40.389025
-200,200,40.450456
-200,200,40.511528
-200,200,40.732491
-200,200,40.793899
-209,200,40.852965
-200,200,40.912644
-200,200,40.970855
-200,200,41.028961
-200,200,41.088001
-200,200,41.149163
-200,200,41.209095
-200,200,41.269351
-200,200,41.496383
-200,200,41.556275
-209,200,41.617414
-200,200,41.682029
-200,200,41.749872
-200,200,41.854624
-200,200,41.918085
-200,200,41.979373
-200,200,42.043713
-200,200,42.102519
-200,200,42.327255
-200,200,42.390431
-200,200,42.452122
-200,200,42.513448
-200,200,42.580916
-200,200,42.642391
-200,200,42.702042
-200,200,42.761922
-200,200,42.821801
-200,200,42.882298
-200,200,42.948526
-200,200,43.178714
-200,200,43.239306
-200,200,43.30012
-200,200,43.361649
-200,200,43.423106
-200,200,43.48433
-200,200,43.545985
-200,200,43.606074
-200,200,43.665833
-200,200,43.725831
-200,200,43.951352
-200,200,44.014019
-209,200,44.077771
-200,200,44.137546
-200,200,44.198442
-200,200,44.258024
-200,200,44.32075
-200,200,44.382366
-200,200,44.445587
-200,200,44.508119
-200,200,44.748201
-200,200,44.818367
-200,200,44.88479
-200,200,44.949216
-200,200,45.012292
-200,200,45.079428
-200,200,45.144183
-209,200,45.209841
-200,200,45.279866
-209,200,45.347772
-200,200,45.582211
-200,200,45.642935
-200,200,45.703836
-200,200,45.76459
-200,200,45.826047
-200,200,45.88905
-200,200,45.948711
-200,200,46.009105
-209,200,46.069437
-200,200,46.130207
