# {"t_start": 1553168431.7380624, "env_id": "Taxi-v2"} 
r,l,t
-200,200,42.212124
-200,200,42.272638
-200,200,42.333027
-200,200,42.393427
-209,200,42.454257
-200,200,42.514869
-200,200,42.737535
-200,200,42.796208
-200,200,42.855859
-200,200,42.916559
-200,200,42.97591
-200,200,43.034692
-200,200,43.093142
-209,200,43.152126
-200,200,43.213106
-200,200,43.27383
-209,200,43.334608
-200,200,43.555668
-209,200,43.616086
-200,200,43.677093
-200,200,43.737896
-200,200,43.79856
-200,200,43.859371
-200,200,43.920266
-200,200,43.98112
-200,200,44.042024
-200,200,44.103521
-209,200,44.325672
-209,200,44.385933
-200,200,44.446854
-200,200,44.508061
-200,200,44.569128
-209,200,44.630166
-209,200,44.690894
-218,200,44.751966
-200,200,44.812971
-200,200,44.873882
-200,200,45.095922
-200,200,45.155423
-200,200,45.216255
-200,200,45.277107
-200,200,45.337998
-218,200,45.398968
-200,200,45.459611
-200,200,45.520387
-209,200,45.580843
-200,200,45.64165
-200,200,45.864272
-200,200,45.924354
-200,200,45.98303
-200,200,46.044192
-200,200,46.105971
-200,200,46.165697
-200,200,46.225396
-200,200,46.286438
-209,200,46.347127
-200,200,46.407304
-200,200,46.46772
-200,200,46.688851
-200,200,46.748945
-200,200,46.809165
-200,200,46.869143
-200,200,46.92915
-200,200,46.989465
-200,200,47.049539
-200,200,47.109797
-200,200,47.169728
-200,200,47.229981
-200,200,47.452088
-200,200,47.511704
-200,200,47.571995
-200,200,47.63306
-200,200,47.693094
-200,200,47.753682
-200,200,47.814179
-209,200,47.874563
-200,200,47.935522
-200,200,47.993809
-200,200,48.215076
-200,200,48.275185
-200,200,48.335841
-200,200,48.396314
-200,200,48.456462
-200,200,48.517015
-200,200,48.577327
-200,200,48.637844
-200,200,48.698402
-209,200,48.758924
-200,200,48.981027
-200,200,49.040285
-200,200,49.101132
-200,200,49.161935
-200,200,49.222634
-200,200,49.283489
-200,200,49.344159
-200,200,49.404883
-200,200,49.465712
-200,200,49.526325
-200,200,49.58695
-200,200,49.808107
-200,200,49.868412
-200,200,49.929171
-200,200,49.989897
-200,200,50.05065
-200,200,50.111207
-209,200,50.171685
-200,200,50.232203
-200,200,50.292627
-200,200,50.35306
-200,200,50.573379
-209,200,50.633425
-200,200,50.693895
-200,200,50.754657
-200,200,50.814954
-200,200,50.875542
-200,200,50.935911
-200,200,50.996276
-200,200,51.057945
-200,200,51.118637
-200,200,51.340369
-200,200,51.400027
-200,200,51.460769
-200,200,51.521571
-200,200,51.582489
-200,200,51.643234
-200,200,51.704468
-200,200,51.76543
-200,200,51.826136
-200,200,51.887021
-200,200,52.108832
-200,200,52.167829
-200,200,52.228716
-200,200,52.28959
-200,200,52.350385
-200,200,52.411032
-200,200,52.471452
-200,200,52.531944
-200,200,52.592336
-200,200,52.65293
-200,200,52.874934
-200,200,52.934442
-200,200,52.994925
-200,200,53.055882
-200,200,53.116549
-200,200,53.177311
-200,200,53.238048
-200,200,53.298822
-200,200,53.359468
-200,200,53.420014
-200,200,53.48053
-200,200,53.701621
-200,200,53.762127
-200,200,53.822788
-200,200,53.883373
-200,200,53.945019
-200,200,54.005642
-200,200,54.066301
-200,200,54.125532
-200,200,54.186414
-200,200,54.247523
-200,200,54.470073
-200,200,54.528222
-200,200,54.588484
-200,200,54.647533
-200,200,54.707728
-200,200,54.768445
-200,200,54.828927
-200,200,54.889385
-200,200,54.950192
-200,200,55.010607
-209,200,55.232731
-200,200,55.291419
-200,200,55.351826
-200,200,55.412178
-200,200,55.472402
-200,200,55.533001
-200,200,55.593437
-200,200,55.653958
-200,200,55.714082
-200,200,55.774635
-209,200,55.996534
-200,200,56.05555
-209,200,56.115856
-200,200,56.174772
-200,200,56.23495
-209,200,56.295042
-200,200,56.355154
-209,200,56.415241
-200,200,56.475438
-209,200,56.535625
-218,200,56.59546
-200,200,56.816153
-200,200,56.876231
-200,200,56.936417
-200,200,56.996758
-200,200,57.056897
-218,200,57.117321
-200,200,57.177269
-200,200,57.237603
-200,200,57.297586
-209,200,57.357843
-200,200,57.578978
-200,200,57.638304
-209,200,57.697928
-200,200,57.758458
-200,200,57.818724
-200,200,57.879728
-200,200,57.940122
-209,200,58.000143
-200,200,58.06026
-218,200,58.120465
-200,200,58.341925
-200,200,58.401357
-200,200,58.462281
-209,200,58.523105
-218,200,58.583936
-200,200,58.644692
-209,200,58.705296
-209,200,58.765951
-200,200,58.826495
-209,200,58.887768
-200,200,59.10938
-200,200,59.168326
-200,200,59.22856
-200,200,59.288804
-200,200,59.348908
-209,200,59.40917
-200,200,59.469347
-200,200,59.529383
-200,200,59.590338
-200,200,59.650803
-200,200,59.711222
-200,200,59.932629
-200,200,59.992793
-209,200,60.053527
-200,200,60.114223
-200,200,60.174572
-200,200,60.235087
-200,200,60.296004
-200,200,60.356655
-200,200,60.417329
-200,200,60.478053
-200,200,60.699249
-200,200,60.759007
-200,200,60.819246
-200,200,60.879761
-200,200,60.940871
-200,200,61.001283
-209,200,61.061984
-209,200,61.122481
-200,200,61.182943
-209,200,61.241237
-209,200,61.462832
-200,200,61.522077
-200,200,61.582661
-200,200,61.643329
-200,200,61.703718
-200,200,61.764533
-200,200,61.825077
-200,200,61.885626
-200,200,61.946303
-200,200,62.006841
-200,200,62.229035
-200,200,62.287743
-200,200,62.348371
-200,200,62.408952
-200,200,62.46925
-200,200,62.529697
-200,200,62.590268
-200,200,62.650612
-209,200,62.710906
-200,200,62.771276
-200,200,62.831757
-200,200,63.052946
-200,200,63.113182
-209,200,63.173733
-200,200,63.234314
-200,200,63.294871
-209,200,63.355655
-209,200,63.416211
-209,200,63.476328
-200,200,63.536758
-200,200,63.597139
-209,200,63.818653
-209,200,63.878368
-200,200,63.938707
-209,200,63.999686
-200,200,64.060043
-209,200,64.120391
-209,200,64.180558
-200,200,64.241015
-200,200,64.301312
-200,200,64.361923
-200,200,64.58424
-200,200,64.643443
-200,200,64.704104
-200,200,64.764739
-200,200,64.825079
-209,200,64.885705
-200,200,64.946209
-200,200,65.006668
-200,200,65.066611
-209,200,65.126806
-209,200,65.348642
-209,200,65.408057
-209,200,65.468535
-200,200,65.528847
-200,200,65.589067
-200,200,65.649122
-200,200,65.709327
-200,200,65.769742
-200,200,65.829885
-200,200,65.890122
-209,200,65.950342
-200,200,66.171715
-200,200,66.231961
-200,200,66.292569
-209,200,66.351355
-200,200,66.411614
-200,200,66.472295
-200,200,66.532769
-200,200,66.593436
-209,200,66.653888
-200,200,66.7144
-200,200,66.935864
-200,200,66.995635
-200,200,67.056222
-200,200,67.116689
-209,200,67.177198
-200,200,67.237683
-200,200,67.297999
-200,200,67.358287
-200,200,67.418565
-200,200,67.479057
-200,200,67.700912
-209,200,67.760345
-209,200,67.820831
-200,200,67.881351
-200,200,67.941871
-200,200,68.002532
-200,200,68.06288
-200,200,68.123757
-200,200,68.1848
-200,200,68.24554
-200,200,68.467414
-200,200,68.526581
-200,200,68.587269
-200,200,68.647892
-209,200,68.708529
-200,200,68.769205
-209,200,68.829627
-200,200,68.890091
-200,200,68.950631
-200,200,69.011184
-200,200,69.071896
-200,200,69.292401
-200,200,69.35276
-209,200,69.413414
-200,200,69.473553
-200,200,69.534046
-200,200,69.593294
-209,200,69.653559
-200,200,69.714506
-200,200,69.775622
-200,200,69.836647
-200,200,70.059305
-200,200,70.119187
-200,200,70.180202
-200,200,70.241334
-209,200,70.302686
-218,200,70.363887
-200,200,70.42489
-200,200,70.485892
-200,200,70.547041
-200,200,70.608141
-200,200,70.830601
-200,200,70.890323
-200,200,70.951277
-200,200,71.012075
-200,200,71.072612
-200,200,71.133377
-200,200,71.193772
-200,200,71.254451
-209,200,71.315144
-200,200,71.375923
-209,200,71.595757
-200,200,71.655359
-200,200,71.716518
-200,200,71.777562
-200,200,71.838459
-200,200,71.899462
-200,200,71.960653
-209,200,72.022369
-200,200,72.08339
-200,200,72.144407
-200,200,72.367197
-200,200,72.427096
-200,200,72.487968
-209,200,72.549011
-200,200,72.609103
-200,200,72.669827
-200,200,72.730791
-200,200,72.791396
-200,200,72.85236
-200,200,72.913038
-200,200,72.973372
-200,200,73.194682
-200,200,73.25456
-209,200,73.31334
-200,200,73.371889
-200,200,73.432572
-200,200,73.493481
-200,200,73.554305
-200,200,73.614932
-209,200,73.675713
-200,200,73.736406
-209,200,73.958196
-200,200,74.018018
-200,200,74.078962
-200,200,74.137266
-200,200,74.195787
-200,200,74.254059
-209,200,74.31246
-200,200,74.371018
-200,200,74.431409
-200,200,74.492043
-200,200,74.714625
-200,200,74.774204
-200,200,74.834781
-200,200,74.895372
-200,200,74.956138
-200,200,75.017158
-200,200,75.078255
-200,200,75.139158
-200,200,75.200064
-200,200,75.260749
-200,200,75.482938
-200,200,75.542212
-200,200,75.602699
-200,200,75.663511
-209,200,75.724423
-200,200,75.785439
-200,200,75.846164
-200,200,75.906727
-200,200,75.967224
-200,200,76.02798
-200,200,76.088663
-209,200,76.31975
-200,200,76.380031
-200,200,76.440911
-209,200,76.501476
-200,200,76.561914
-200,200,76.622641
-200,200,76.683298
-200,200,76.743655
-200,200,76.804326
-200,200,76.864706
-200,200,77.087226
-200,200,77.146954
-209,200,77.207734
-218,200,77.268348
-209,200,77.329134
-200,200,77.389738
-200,200,77.450338
-200,200,77.510843
-200,200,77.571513
-200,200,77.631702
-200,200,77.853846
-200,200,77.913047
-200,200,77.973611
-209,200,78.034322
-200,200,78.094947
-209,200,78.155567
-209,200,78.215264
-200,200,78.273629
-200,200,78.333582
-200,200,78.394054
-200,200,78.61563
-209,200,78.676167
-200,200,78.736927
-209,200,78.79783
-200,200,78.858594
-200,200,78.919266
-200,200,78.98001
-209,200,79.040867
-200,200,79.101439
-200,200,79.162019
-200,200,79.222875
-200,200,79.444965
-200,200,79.505195
-200,200,79.565848
-209,200,79.626425
-200,200,79.686946
-200,200,79.7474
-200,200,79.807544
-200,200,79.867519
-200,200,79.927723
-200,200,79.988011
-200,200,80.210244
-200,200,80.270169
-200,200,80.332049
-200,200,80.3917
-200,200,80.452564
-200,200,80.513436
-209,200,80.57471
-200,200,80.635375
-200,200,80.696447
-200,200,80.757273
-200,200,80.980428
-200,200,81.040209
-200,200,81.100473
-200,200,81.161007
-200,200,81.221828
-200,200,81.282635
-200,200,81.343405
-200,200,81.404228
-200,200,81.465094
-200,200,81.525864
-200,200,81.748239
-200,200,81.807848
-200,200,81.868769
-209,200,81.929634
-200,200,81.990573
-200,200,82.051419
-200,200,82.112176
-209,200,82.172601
-209,200,82.233528
-200,200,82.294127
-200,200,82.354965
-209,200,82.577769
-200,200,82.638281
-200,200,82.699071
-200,200,82.759875
-200,200,82.821059
-200,200,82.881499
-200,200,82.942311
-200,200,83.003328
-209,200,83.06401
-200,200,83.124975
-200,200,83.347742
-200,200,83.407988
-200,200,83.46878
-200,200,83.529745
-200,200,83.59064
-227,200,83.651683
-200,200,83.712681
-200,200,83.773567
-200,200,83.834058
-200,200,83.894699
-200,200,84.116827
-209,200,84.176378
-200,200,84.237148
-200,200,84.298026
-200,200,84.358745
-200,200,84.419663
-200,200,84.48044
-209,200,84.541255
-200,200,84.602288
-209,200,84.663076
-200,200,84.885439
-200,200,84.945125
-200,200,85.00608
-200,200,85.066715
-200,200,85.127705
-200,200,85.188721
-200,200,85.249278
-200,200,85.310361
-200,200,85.371851
-200,200,85.433034
-200,200,85.493928
-200,200,85.715409
-200,200,85.776771
-200,200,85.838024
-209,200,85.899307
-200,200,85.960651
-200,200,86.02185
-200,200,86.083382
-200,200,86.141905
-200,200,86.200377
-200,200,86.258703
-200,200,86.482434
-200,200,86.542177
-200,200,86.601947
-200,200,86.659911
-209,200,86.718119
-200,200,86.778477
-200,200,86.838916
-200,200,86.898591
-200,200,86.958616
-209,200,87.017753
-200,200,87.240352
-200,200,87.30083
-200,200,87.361954
-200,200,87.423052
-200,200,87.484178
-209,200,87.545181
-200,200,87.605917
-200,200,87.666668
-200,200,87.727714
-200,200,87.788843
-200,200,88.011809
-200,200,88.070995
-200,200,88.131764
-200,200,88.192468
-200,200,88.253174
-209,200,88.312302
-200,200,88.371457
-200,200,88.430829
-200,200,88.491609
-200,200,88.552007
-209,200,88.61271
-200,200,88.833897
-200,200,88.894629
-209,200,88.955621
-209,200,89.015901
-200,200,89.074943
-209,200,89.133823
-200,200,89.194032
-200,200,89.254542
-200,200,89.314744
-209,200,89.375206
-200,200,89.596522
-200,200,89.656716
-200,200,89.7167
-200,200,89.77734
-200,200,89.837938
-200,200,89.898764
-200,200,89.959287
-200,200,90.019682
-209,200,90.080236
-200,200,90.140716
-200,200,90.362382
-218,200,90.42159
-200,200,90.48204
-200,200,90.542523
-200,200,90.602997
-200,200,90.663191
-200,200,90.72354
-200,200,90.78389
-200,200,90.843865
-209,200,90.904232
-200,200,91.126023
-200,200,91.18518
-200,200,91.245647
-200,200,91.306148
-200,200,91.366715
-200,200,91.427363
-200,200,91.487767
-200,200,91.548609
-200,200,91.607086
-200,200,91.665849
-200,200,91.888358
-200,200,91.947937
-200,200,92.008544
-200,200,92.069444
-209,200,92.130152
-200,200,92.191188
-200,200,92.25198
-200,200,92.312928
-200,200,92.373792
-200,200,92.43463
-209,200,92.495502
-200,200,92.71703
-200,200,92.777953
-200,200,92.839432
-200,200,92.899922
-200,200,92.961097
-200,200,93.022178
-200,200,93.083105
-200,200,93.14389
-200,200,93.205014
-200,200,93.265988
-200,200,93.487456
-200,200,93.546742
-200,200,93.607213
-209,200,93.667779
-200,200,93.727777
-200,200,93.788533
-200,200,93.849203
-200,200,93.909518
-200,200,93.970263
-200,200,94.030961
-200,200,94.253967
-200,200,94.313057
-209,200,94.374147
-218,200,94.435178
-200,200,94.496244
-200,200,94.55767
-200,200,94.618692
-200,200,94.679727
-200,200,94.741615
-200,200,94.802697
-200,200,95.024902
-200,200,95.084129
-200,200,95.144964
-200,200,95.205789
-200,200,95.266723
-200,200,95.327632
-200,200,95.388377
-200,200,95.449105
-200,200,95.509569
-209,200,95.570171
-200,200,95.631061
-200,200,95.853346
-200,200,95.91435
-200,200,95.976644
-200,200,96.036633
-200,200,96.095516
-200,200,96.154486
-200,200,96.213517
-200,200,96.274667
-209,200,96.335821
-200,200,96.396885
-200,200,96.618743
-200,200,96.678859
-209,200,96.739871
-200,200,96.800539
-200,200,96.86143
-200,200,96.922316
-209,200,96.983041
-200,200,97.043893
-200,200,97.099976
-200,200,97.160978
-200,200,97.383529
-200,200,97.443217
-200,200,97.504225
-200,200,97.564927
-200,200,97.625862
-200,200,97.686397
-200,200,97.747291
-209,200,97.807753
-200,200,97.868754
-209,200,97.929186
-200,200,98.151927
-200,200,98.211213
-200,200,98.271945
-200,200,98.332886
-200,200,98.393724
-200,200,98.454785
-200,200,98.515431
-200,200,98.576041
-200,200,98.636637
-200,200,98.696987
-200,200,98.757774
-200,200,98.9805
-200,200,99.04106
-200,200,99.10202
-200,200,99.163002
-200,200,99.224078
-200,200,99.285228
-200,200,99.345973
-200,200,99.406726
-200,200,99.467113
-200,200,99.527943
-200,200,99.749703
-209,200,99.809543
-200,200,99.870036
-200,200,99.930678
-200,200,99.991385
-200,200,100.052274
-200,200,100.112949
-200,200,100.17367
-200,200,100.23403
-200,200,100.29495
-209,200,100.517063
-209,200,100.577294
-200,200,100.638558
-200,200,100.699429
-200,200,100.760424
-200,200,100.821429
-200,200,100.882011
-200,200,100.942941
-200,200,101.004421
-200,200,101.06517
-200,200,101.287832
-200,200,101.347307
-200,200,101.408149
-200,200,101.468648
-200,200,101.529726
-200,200,101.590644
-209,200,101.651573
-200,200,101.712346
-200,200,101.773104
-200,200,101.834035
-200,200,101.894972
-200,200,102.116835
-200,200,102.177272
-200,200,102.23823
-200,200,102.299008
-200,200,102.359922
-200,200,102.42092
-200,200,102.481386
-200,200,102.542011
-200,200,102.603598
-200,200,102.664803
-200,200,102.88693
-200,200,102.946976
-200,200,103.008175
-200,200,103.069342
-200,200,103.13049
-218,200,103.191704
-200,200,103.252917
-209,200,103.314127
-200,200,103.375243
-200,200,103.436198
-200,200,103.658722
-200,200,103.719267
-200,200,103.780349
-200,200,103.841527
-200,200,103.902786
-200,200,103.964075
-200,200,104.025153
-200,200,104.08622
-209,200,104.147353
-200,200,104.208533
-200,200,104.431015
-200,200,104.491283
-200,200,104.552735
-200,200,104.613986
-200,200,104.675472
-200,200,104.736745
-200,200,104.797929
-200,200,104.859205
-200,200,104.920312
